salesforce_account_id,name,parent_sf_account_id,parent_name,name_state_zip_slug,email,phone,phone2,website,street,street_2,city,county,state_province,postal_code,country,latitude,longitude,classical_status,classical_abstract_md_file,classical_report_md_file,classical_report_pdf_file,school_type,operating_model,private_public,church_governed,date_founded,student_population,facility_size,facility_nature,facility_lease_own,educator_certificates_degrees,educator_classes,educator_curriculums,student_curriculums,athletics,co_curricular_programs,classcon_programs,description,admissions_description,admissions_process,accreditations_description,accreditations_bullets,programs_description,programs_bullets,specialties_description,specialties_bullets,tuition_description,parent_id,head_contact_id,ambassador_contact_id,worldview,affiliations,school_awards,school_college_acceptances,liberal_arts,classical_language,great_books,low_tech,memory_work,socratic_method,etiquette,house_system,common_arts,classical_abstract_mdfile,classical_report_mdfile,classical_report_pdffile,featured_image_url,featured_image_2_jpgfile,show_classical_tab,show_campus_tab,show_tab_3,show_tab_4,account_id,cap_orig_sort
Acct2299,Rockbridge Academy,,,rockbridge-academy-md-21032,learning@rockbridge.org,(410) 923-1171,,https://www.rockbridge.org/,680 Evergreen Road,,Crownsville,,MD,21032,US,39.06511960,-76.60697210,classical,rockbridge-academy-md-21032-fcapi-classicality-abstract.md,rockbridge-academy-md-21032-fcapi-classicality-audit.md,rockbridge-academy-md-21032-v20260107-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,Private School,Private School,0,1995,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"""\""\\\""""\\\\\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""[\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""Latin\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""]\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\""""\""""\\\""""\""""\\\""""\""""\""""\""""\""""""""""",1,0,1,1,0,0,0,rockbridge-academy-md-21032-fcapi-classicality-abstract.md,rockbridge-academy-md-21032-fcapi-classicality-audit.md,rockbridge-academy-md-21032-v20260107-fcapi-classicality-audit.pdf,https://www.rockbridge.org/editoruploads/images/LOGOS/logo.png,,0,0,0,0,2071,
,Rocky Bayou Christian School: Niceville,,,rocky-bayou-christian-school-niceville-fl-32578,,+1 850 729 7227,,http://rbcs.org,2101 N Partin Dr.,,Niceville,,FL,32578,US,30.52719120,-86.46205400,classical,rocky-bayou-christian-school-niceville-fl-32578-fcapi-classicality-abstract.md,rocky-bayou-christian-school-niceville-fl-32578-fcapi-classicality-audit.md,rocky-bayou-christian-school-niceville-fl-32578-v20260107-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,rocky-bayou-christian-school-niceville-fl-32578-fcapi-classicality-abstract.md,rocky-bayou-christian-school-niceville-fl-32578-fcapi-classicality-audit.md,rocky-bayou-christian-school-niceville-fl-32578-v20260107-fcapi-classicality-audit.pdf,https://rbcs.org/wp-content/uploads/elementor/thumbs/logo-qkjet3kspwdf9ofmwh2pc1bu8n3z4rwk2qtfw0v0mw.png,,0,0,0,0,5233,
Acct2310,Runnels Academy,,,runnels-academy-tx-79720,jbryans27@hotmail.com,+1 432 270 6075,,https://www.runnelsacademy.org/,102 E. 10th St.,,Big Spring,Howard County,TX,79720,US,32.24611060,-101.47163410,classical,runnels-academy-tx-79720-fcapi-classicality-abstract.md,runnels-academy-tx-79720-fcapi-classicality-audit.md,runnels-academy-tx-79720-v20260107-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,Private School,Private,0,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,runnels-academy-tx-79720-fcapi-classicality-abstract.md,runnels-academy-tx-79720-fcapi-classicality-audit.md,runnels-academy-tx-79720-v20260107-fcapi-classicality-audit.pdf,"https://static.wixstatic.com/media/9f12b0_376c4c1223ea4884adbe9b579f74f243~mv2.png/v1/fill/w_108,h_108,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/Transparent%252520Logo%252520-%252520Just%252520.png",,0,0,0,0,2082,1622
Acct2452,SOAR Academy,,,soar-academy-ga-30907,,+1 970 481 1939,,https://soaracademy.net/,119 Pleasant Home Road,,Monument,Richmond County,GA,30907,US,33.51385090,-82.07163310,somewhat-classical,soar-academy-ga-30907-fcapi-classicality-abstract.md,soar-academy-ga-30907-fcapi-classicality-audit.md,soar-academy-ga-30907-v20260107-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,soar-academy-ga-30907-fcapi-classicality-abstract.md,soar-academy-ga-30907-fcapi-classicality-audit.md,soar-academy-ga-30907-v20260107-fcapi-classicality-audit.pdf,https://soaracademy.net/wp-content/uploads/2025/02/Color-Transp-Horiz-SAA.png,,0,0,0,0,2209,569
Acct2312,Sacred Heart Academy,,,sacred-heart-academy-mi-49504,,+1 616 459 0948,+1 616 459 8362,https://shgr.org/,1200 Dayton St. Sw,,Grand Rapids,Kent County,MI,49504,US,42.96091350,-85.69773470,not-found-in-audit,sacred-heart-academy-mi-49504-fcapi-classicality-abstract.md,sacred-heart-academy-mi-49504-fcapi-classicality-audit.md,,elementary-intermediate-secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,sacred-heart-academy-mi-49504-fcapi-classicality-abstract.md,sacred-heart-academy-mi-49504-fcapi-classicality-audit.md,,https://shgr.org/wp-content/uploads/2020/11/SHA-Crest-with-White-BG-e1607095215195.png,,0,0,0,0,2084,2706
Net2217,Sacred Heart Schools,,,sacred-heart-schools-ca-94027,,+1 650 322 1866,,https://www.shschools.org/,150 Valparaiso Ave.,,Atherton,San Mateo County,CA,94027,US,37.44918780,-122.19646410,classical,sacred-heart-schools-ca-94027-fcapi-classicality-abstract.md,sacred-heart-schools-ca-94027-fcapi-classicality-audit.md,sacred-heart-schools-ca-94027-v20260107-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,sacred-heart-schools-ca-94027-fcapi-classicality-abstract.md,sacred-heart-schools-ca-94027-fcapi-classicality-audit.md,sacred-heart-schools-ca-94027-v20260107-fcapi-classicality-audit.pdf,https://bbk12e1-cdn.myschoolcdn.com/ftpimages/783/logo/2021HPRmainLogoBannerUpdate.png,,0,0,0,0,2093,1883
Acct2328,Saint Abraham's Classical Christian Academy,,,saint-abrahams-classical-christian-academy-ca-95003,office@stabrahams.com,+1 831 239 4657,,https://stabrahams.com/,1940 Bonita Dr.,,Aptos,Santa Cruz County,CA,95003,US,36.95815720,-121.86458680,classical,saint-abrahams-classical-christian-academy-ca-95003-fcapi-classicality-abstract.md,saint-abrahams-classical-christian-academy-ca-95003-fcapi-classicality-audit.md,saint-abrahams-classical-christian-academy-ca-95003-v20260107-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,saint-abrahams-classical-christian-academy-ca-95003-fcapi-classicality-abstract.md,saint-abrahams-classical-christian-academy-ca-95003-fcapi-classicality-audit.md,saint-abrahams-classical-christian-academy-ca-95003-v20260107-fcapi-classicality-audit.pdf,http://static1.squarespace.com/static/5b99a830f407b497f1bc381f/t/5c634935104c7b571ea4f2ad/1550010679856/SaintAbrahams-Crest-Color.png?format=1500w,,0,0,0,0,2098,2622
Acct2331,Saint Andrew Catholic School,,,saint-andrew-catholic-school-tx-76109,Paul.Vanasse@standrewsch.org,+1 817 924 8917,,https://standrewsch.org/,3304 Dr.yden Rd.,,Fort Worth,Tarrant County,TX,76109,US,32.69494950,-97.36325650,classical,saint-andrew-catholic-school-tx-76109-fcapi-classicality-abstract.md,saint-andrew-catholic-school-tx-76109-fcapi-classicality-audit.md,saint-andrew-catholic-school-tx-76109-v20260107-fcapi-classicality-audit.pdf,elementary-intermediate,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,saint-andrew-catholic-school-tx-76109-fcapi-classicality-abstract.md,saint-andrew-catholic-school-tx-76109-fcapi-classicality-audit.md,saint-andrew-catholic-school-tx-76109-v20260107-fcapi-classicality-audit.pdf,https://files.ecatholic.com/30673/pictures/2025/12/logo.png?t=1765482980000,,0,0,0,0,2101,2636
Acct2334,Saint Augustine School,,,saint-augustine-school-ms-39157,office@augustinems.com,+1 769 972 1386,,https://augustinems.com/,1202 Highland Colony Parkway,,Ridgeland,Madison County,MS,39157,US,32.44996530,-90.15040820,classical,saint-augustine-school-ms-39157-fcapi-classicality-abstract.md,saint-augustine-school-ms-39157-fcapi-classicality-audit.md,saint-augustine-school-ms-39157-v20260107-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,Private School,Private,0,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,saint-augustine-school-ms-39157-fcapi-classicality-abstract.md,saint-augustine-school-ms-39157-fcapi-classicality-audit.md,saint-augustine-school-ms-39157-v20260107-fcapi-classicality-audit.pdf,https://augustinems.com/wp-content/uploads/2023/03/saint_augustine_emblem_1-1.png,,0,0,0,0,2104,2575
,Saint Benedict Catholic School,,,saint-benedict-catholic-school-va-23221,,+1 804 254 8850,,http://saintbenedictschool.org,3100 Grove Avenue,,Richmond,,VA,23221,US,37.55671850,-77.47821060,classical,saint-benedict-catholic-school-va-23221-fcapi-classicality-abstract.md,saint-benedict-catholic-school-va-23221-fcapi-classicality-audit.md,saint-benedict-catholic-school-va-23221-v20260107-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,saint-benedict-catholic-school-va-23221-fcapi-classicality-abstract.md,saint-benedict-catholic-school-va-23221-fcapi-classicality-audit.md,saint-benedict-catholic-school-va-23221-v20260107-fcapi-classicality-audit.pdf,https://www.saintbenedictschool.org/editoruploads/images/logos/Horizontal%20logo%20for%20new%20website%20(10).png,,0,0,0,0,2275,
Acct2341,Saint Constantine School of Houston,,,saint-constantine-school-houston-tx-77036,info@saintconstantine.org,+1 832 774 1944,,https://saintconstantine.org/,6000 Dale Carnegie Ln.,,Houston,Harris County,TX,77036,US,29.71501290,-95.50711600,classical,saint-constantine-school-houston-tx-77036-fcapi-classicality-abstract.md,saint-constantine-school-houston-tx-77036-fcapi-classicality-audit.md,saint-constantine-school-houston-tx-77036-v20260107-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,saint-constantine-school-houston-tx-77036-fcapi-classicality-abstract.md,saint-constantine-school-houston-tx-77036-fcapi-classicality-audit.md,saint-constantine-school-houston-tx-77036-v20260107-fcapi-classicality-audit.pdf,"https://resources.finalsite.net/images/f_auto,q_auto,t_image_size_1/v1752696600/saintconstantineorg/ay4vi6p7cduk9dovwlpt/Artboard1copy05x.png",,0,0,0,0,2110,
Acct2351,Saint John Bosco Academy,,,saint-john-bosco-academy-ga-30040,,+1 404 915 0119,,https://www.sjbacademy.org/,4708 Shiloh Road,,Cumming,Forsyth County,GA,30040,US,34.14309810,-84.20427490,somewhat-classical,saint-john-bosco-academy-ga-30040-fcapi-classicality-abstract.md,saint-john-bosco-academy-ga-30040-fcapi-classicality-audit.md,saint-john-bosco-academy-ga-30040-v20260107-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,saint-john-bosco-academy-ga-30040-fcapi-classicality-abstract.md,saint-john-bosco-academy-ga-30040-fcapi-classicality-audit.md,saint-john-bosco-academy-ga-30040-v20260107-fcapi-classicality-audit.pdf,https://sjbacademy.org/wp-content/uploads/2024/10/SJBA-logo-vector-white.svg,,0,0,0,0,2120,552
Acct2355,Saint John Paul the Great Catholic High School,,,saint-john-paul-great-catholic-high-school-co-80210,,+1 720 881 0395,,https://www.jpthegreatdenver.org/,2330 S. Sherman St.,,Denver,Denver County,CO,80210,US,39.67416180,-104.98443090,classical,saint-john-paul-great-catholic-high-school-co-80210-fcapi-classicality-abstract.md,saint-john-paul-great-catholic-high-school-co-80210-fcapi-classicality-audit.md,saint-john-paul-great-catholic-high-school-co-80210-v20260107-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,saint-john-paul-great-catholic-high-school-co-80210-fcapi-classicality-abstract.md,saint-john-paul-great-catholic-high-school-co-80210-fcapi-classicality-audit.md,saint-john-paul-great-catholic-high-school-co-80210-v20260107-fcapi-classicality-audit.pdf,http://static1.squarespace.com/static/6185a6e54e484f7bd7f0b8a3/t/64d2b59f577a623459c9fa86/1637005845361/Untitled+design+%2814%29.png?format=1500w,,0,0,0,0,2123,718
Acct2362,Saint Mary School,,,saint-mary-school-nj-07748,,+1 732 671 0129,,https://stmaryes.org/,538 Church Street,,Middletown,Monmouth County,NJ,7748,US,40.41384100,-74.10186410,classical,saint-mary-school-nj-07748-fcapi-classicality-abstract.md,saint-mary-school-nj-07748-fcapi-classicality-audit.md,saint-mary-school-nj-07748-v20260107-fcapi-classicality-audit.pdf,elementary-intermediate,Private School,Private School,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,saint-mary-school-nj-07748-fcapi-classicality-abstract.md,saint-mary-school-nj-07748-fcapi-classicality-audit.md,saint-mary-school-nj-07748-v20260107-fcapi-classicality-audit.pdf,http://static1.squarespace.com/static/644d8b10d794ea45831d13b5/t/67105ca1bfbd891b640621bc/1729125537843/sms-logo-horiz-white.png?format=1500w,,0,0,0,0,2130,477
Acct2366,Saint Monica Academy,,,saint-monica-academy-ca-91020,,+1 626 229 0351,,https://www.stmonicaacademy.com/,2361 Del Mar Road,,Pasadena,Los Angeles County,CA,91020,US,34.21147150,-118.23031370,classical,saint-monica-academy-ca-91020-fcapi-classicality-abstract.md,saint-monica-academy-ca-91020-fcapi-classicality-audit.md,saint-monica-academy-ca-91020-v20260107-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,saint-monica-academy-ca-91020-fcapi-classicality-abstract.md,saint-monica-academy-ca-91020-fcapi-classicality-audit.md,saint-monica-academy-ca-91020-v20260107-fcapi-classicality-audit.pdf,https://www.stmonicaacademy.com/wp-content/uploads/2021/08/SMA_Logo-Header-2.png,,0,0,0,0,2133,1815
Acct2706,Saint Paul's Classical School,,,saint-pauls-classical-school-fl-32940,school@saintpaulsmelbourne.org,+1 321 775 3339,+1 321 775 1130,https://saintpaulsmelbourne.org/classical-school/,7200 N Wickham Rd.,,Melbourne,Brevard County,FL,32940,US,28.23077950,-80.68183820,pending,saint-pauls-classical-school-fl-32940-fcapi-classicality-abstract.md,saint-pauls-classical-school-fl-32940-fcapi-classicality-audit.md,,elementary-intermediate-secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,saint-pauls-classical-school-fl-32940-fcapi-classicality-abstract.md,saint-pauls-classical-school-fl-32940-fcapi-classicality-audit.md,,https://saintpaulsmelbourne.org/wp-content/uploads/2022/04/stpaul-church-new-fb-thumb.jpg,,0,0,0,0,2439,2202
Acct2369,Saint Raphael Catholic School,,,saint-raphael-catholic-school-mn-55428,,+1 763 504 9450,,https://school.saintraphaelcrystal.org/,7301 Bass Lake Rd.,,Crystal,Hennepin County,MN,55428,US,45.05328830,-93.37395880,classical,saint-raphael-catholic-school-mn-55428-fcapi-classicality-abstract.md,saint-raphael-catholic-school-mn-55428-fcapi-classicality-audit.md,saint-raphael-catholic-school-mn-55428-v20260107-fcapi-classicality-audit.pdf,elementary-intermediate,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,saint-raphael-catholic-school-mn-55428-fcapi-classicality-abstract.md,saint-raphael-catholic-school-mn-55428-fcapi-classicality-audit.md,saint-raphael-catholic-school-mn-55428-v20260107-fcapi-classicality-audit.pdf,https://school.saintraphaelcrystal.org/wp-content/uploads/2022/07/SPM-CA-2022-06-08-St-Raphael-Logo-Suite-r4_school-horizontal-alt-COLOR-r4-250x91.png,,0,0,0,0,2136,492
